43
90
89
88
90
87
90
89
90
90
93
88
92
90
90
91
90
90
92
95
92
93
91
93
91
91
94
91
92
92
90
91
91
92
91
93
95
92
92
92
91
94
93
90
90
85
96
92
93
93
90
93
90
95
91
96
89
96
93
92
91
92
92
92
92
92
95
94
90
94
98
87
95
87
93
94
94
91
93
100
91
97
96
93
92
93
94
92
93
94
94
95
93
90
95
96
90
94
98
91
94
93
95
96
93
94
95
94
98
94
97
94
95
