194
534
335
415
441
461
182
369
382
392
371
270
503
309
433
346
303
339
381
371
376
303
335
363
222
393
384
426
327
358
215
224
980
153
244
193
193
120
138
160
329
5
337
24
281
122
427
186
219
229
6
22
326
233
143
67
312
158
312
332
9
22
428
112
64
22
138
